"date","hits","keyword","geo","time","gprop","category","state"
2024-11-10,0,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-11,7,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-12,5,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-13,0,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-14,6,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-15,0,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-16,7,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-17,7,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-18,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-19,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-20,7,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-21,5,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-22,3,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-23,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-24,3,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-25,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-26,5,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-27,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-28,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-29,3,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-11-30,4,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-12-01,3,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-12-02,3,"transgender","US-NV","today 3-m","web",0,"US-NV"
2024-09-02,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-03,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-04,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-05,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-06,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-07,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-08,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-09,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-10,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-11,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-12,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-13,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-14,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-15,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-16,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-17,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-18,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-19,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-20,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-21,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-22,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-23,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-24,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-25,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-26,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-27,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-28,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-29,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-30,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-01,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-02,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-03,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-04,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-05,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-06,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-07,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-08,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-09,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-10,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-11,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-12,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-13,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-14,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-15,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-16,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-17,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-18,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-19,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-20,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-21,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-22,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-23,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-24,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-25,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-26,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-27,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-28,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-29,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-30,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-10-31,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-01,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-02,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-03,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-04,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-05,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-06,6,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-07,5,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-08,6,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-09,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-10,5,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-11,7,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-12,4,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-13,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-14,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-15,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-16,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-17,0,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-18,1,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-19,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-20,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-21,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-22,1,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-23,1,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-24,1,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-25,1,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-26,8,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-27,5,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-28,3,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-29,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-11-30,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-12-01,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-12-02,2,"tariff","US-NV","today 3-m","web",0,"US-NV"
2024-09-02,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-03,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-04,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-05,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-06,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-07,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-08,0,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-09,0,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-10,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-11,41,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-12,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-13,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-14,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-15,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-16,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-17,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-18,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-19,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-20,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-21,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-22,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-23,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-24,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-25,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-26,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-27,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-28,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-29,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-30,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-01,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-02,18,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-03,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-04,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-05,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-06,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-07,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-08,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-09,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-10,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-11,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-12,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-13,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-14,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-15,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-16,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-17,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-18,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-19,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-20,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-21,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-22,10,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-23,13,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-24,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-25,19,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-26,15,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-27,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-28,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-29,18,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-30,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-10-31,13,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-01,27,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-02,16,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-03,14,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-04,21,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-05,33,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-06,100,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-07,57,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-08,38,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-09,19,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-10,17,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-11,11,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-12,15,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-13,12,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-14,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-15,8,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-16,0,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-17,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-18,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-19,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-20,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-21,7,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-22,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-23,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-24,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-25,9,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-26,6,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-27,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-28,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-29,4,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-11-30,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-12-01,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-12-02,5,"abortion","US-NV","today 3-m","web",0,"US-NV"
2024-09-02,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-03,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-04,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-05,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-06,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-07,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-08,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-09,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-10,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-11,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-12,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-13,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-14,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-15,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-16,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-17,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-18,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-19,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-20,2,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-21,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-22,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-23,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-24,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-25,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-26,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-27,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-28,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-29,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-30,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-01,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-02,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-03,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-04,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-05,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-06,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-07,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-08,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-09,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-10,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-11,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-12,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-13,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-14,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-15,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-16,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-17,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-18,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-19,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-20,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-21,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-22,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-23,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-24,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-25,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-26,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-27,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-28,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-29,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-30,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-31,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-01,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-02,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-03,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-04,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-05,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-06,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-07,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-08,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-09,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-10,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-11,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-12,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-13,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-14,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-15,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-16,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-17,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-18,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-19,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-20,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-21,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-22,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-23,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-24,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-25,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-26,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-27,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-28,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-29,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-30,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-12-01,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-12-02,0,"migrant crime","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-02,4,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-03,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-04,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-05,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-06,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-07,4,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-08,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-09,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-10,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-11,11,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-12,6,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-13,5,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-14,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-15,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-16,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-17,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-18,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-19,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-20,4,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-21,4,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-22,4,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-23,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-24,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-25,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-26,1,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-27,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-28,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-29,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-09-30,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-01,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-02,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-03,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-04,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-05,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-06,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-07,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-08,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-09,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-10,1,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-11,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-12,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-13,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-14,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-15,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-16,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-17,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-18,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-19,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-20,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-21,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-22,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-23,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-24,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-25,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-26,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-27,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-28,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-29,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-30,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-10-31,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-01,0,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-02,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-03,2,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-04,3,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-05,6,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-06,36,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-07,36,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-08,18,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-09,12,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-10,7,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
2024-11-11,9,"Project 2025","US-AZ","today 3-m","web",0,"US-AZ"
